acc_x_0,acc_y_0,acc_z_0,gyro_x_0,gyro_y_0,gyro_z_0,acc_x_100,acc_y_100,acc_z_100,gyro_x_100,gyro_y_100,gyro_z_100,acc_x_200,acc_y_200,acc_z_200,gyro_x_200,gyro_y_200,gyro_z_200,acc_x_300,acc_y_300,acc_z_300,gyro_x_300,gyro_y_300,gyro_z_300,acc_x_400,acc_y_400,acc_z_400,gyro_x_400,gyro_y_400,gyro_z_400,acc_x_500,acc_y_500,acc_z_500,gyro_x_500,gyro_y_500,gyro_z_500,acc_x_600,acc_y_600,acc_z_600,gyro_x_600,gyro_y_600,gyro_z_600,acc_x_700,acc_y_700,acc_z_700,gyro_x_700,gyro_y_700,gyro_z_700,acc_x_800,acc_y_800,acc_z_800,gyro_x_800,gyro_y_800,gyro_z_800,acc_x_900,acc_y_900,acc_z_900,gyro_x_900,gyro_y_900,gyro_z_900,acc_x_1000,acc_y_1000,acc_z_1000,gyro_x_1000,gyro_y_1000,gyro_z_1000,shift,label
-0.770933,-1.077391,8.559271,10.40458,17.0,-14.81679,-0.7661445,-1.242591,7.465121,-17.89313,11.69466,-2.977099,-0.04070143,-0.6248866,8.504205,2.030534,-16.75573,17.32825,0.4860229,-0.5003881,9.727641,-15.10687,4.717557,18.70229,0.2657564,0.4309563,12.48337,16.96183,26.71756,13.85496,-0.4237737,-0.1819593,11.38443,-6.656488,1.946565,21.57252,-0.4620809,-0.9792285,11.62385,-4.633588,-26.48855,21.51145,0.1795651,-0.926556,11.53048,22.75573,-13.41985,21.54198,-0.02873042,-2.140416,13.88398,4.877862,19.72519,8.389313,-0.4668693,-1.146823,12.28226,-2.778626,-1.755725,-11.21374,-0.01197101,-0.8403648,12.3469,4.343512,-8.488549,-8.664123,5,0
-0.1867477,0.4429273,9.744401,19.85496,19.63359,-25.84733,0.2825158,-0.225055,11.9351,-17.70992,8.725191,-2.679389,-0.7589619,1.513135,9.787497,-11.83206,1.648855,-46.71756,-1.419762,1.051055,10.30465,-33.80152,1.244275,-56.34351,-0.09337386,0.8020576,10.35732,-2.282443,11.00763,-86.77863,-1.170765,0.545878,10.16817,29.05344,6.122138,-141.855,-1.630451,0.320823,9.933543,23.60306,-20.89313,-97.64886,-1.041478,0.4692635,10.20888,5.465649,-27.41221,-51.48092,0.1268927,1.015141,10.10593,-9.480916,-13.9084,-59.29771,-1.096544,0.7685388,10.40041,-2.656489,-9.694656,-61.67176,-0.9504981,0.1915361,9.785102,30.96183,0.05343511,-90.10688,5,0
-0.02154782,0.4668693,10.79306,2.519084,-0.6641222,5.244275,-0.03351882,0.7565677,11.49696,12.96947,-5.770992,6.450382,0.07661445,0.9433154,10.60153,13.41221,-6.236641,4.045802,-0.07661445,0.7278373,8.525752,1.671756,-15.29008,2.908397,0.1484405,0.7182605,8.319851,-3.801527,-2.381679,-9.679389,0.8930372,0.4884171,10.06044,-12.41221,23.29771,-20.45802,0.04070143,0.2944868,8.619126,-20.76336,44.64885,-13.63359,-0.6081272,0.1197101,9.97185,-5.89313,-0.08396947,8.664123,-0.8858546,0.7158663,11.51372,-0.2748091,-3.572519,6.938931,-0.7015011,0.8475474,12.14339,30.48092,7.114504,-0.1679389,0.4022259,0.9074024,9.787497,13.07634,-35.70229,-1.854962,-2,0
0.1388637,0.07182605,10.39084,-23.60306,3.687023,64.15267,-0.5746084,-0.2059013,10.20888,-14.00763,-2.0,55.28244,0.3543419,-0.3615245,9.603143,-28.96947,0.07633588,74.71756,0.2537854,-0.7158663,10.08917,5.977099,-6.694656,40.48855,-0.3974375,-0.06224924,10.35732,3.824427,-6.641222,65.08397,0.3016694,-0.4333505,9.411607,-6.648855,-12.60305,45.65649,0.4429273,-0.272939,9.55047,5.908397,19.64122,18.61832,1.125275,-1.149217,9.854534,-20.03817,50.80153,41.84733,0.545878,-1.043872,11.18811,18.08397,12.38168,36.35115,-0.5075707,-0.2202666,10.60153,10.98473,-22.89313,26.0687,0.8331822,-0.7781156,10.63026,-13.91603,-37.1145,10.51145,-2,0
-0.1604115,0.2418144,10.18733,-0.6717557,1.40458,-1.526718,-0.1244985,0.2777274,10.24,-0.7175572,1.114504,-1.389313,-0.1436521,0.2274492,10.20409,-0.8396947,1.022901,-1.374046,-0.1244985,0.2346318,10.33816,-0.6793893,1.396947,-1.381679,-0.08619126,0.2585738,10.25916,-0.7022901,1.099237,-1.152672,-0.1915361,0.2202666,10.08917,-0.9236641,1.053435,-1.229008,-0.9337386,0.1915361,10.65899,-3.847328,-11.0687,25.63359,0.3303998,0.7398083,10.02213,-0.6564885,2.816794,66.96183,0.5913678,0.2873042,10.37408,-2.167939,1.625954,107.0,0.06703765,0.9457096,10.18254,-1.847328,0.1755725,111.1298,0.2322376,1.338359,10.05086,-0.961832,2.641221,85.59543,-2,0
1.182736,0.4022259,9.093178,12.1374,79.80916,-17.55725,-3.301604,-0.6320692,16.52957,9.900764,45.25954,-1.030534,-0.07422025,0.1675941,9.873688,-0.5267176,0.9541985,-1.419847,-0.1005565,0.1628057,10.33337,-0.5954198,1.274809,-1.473282,-0.09097966,0.237026,10.27112,-0.7022901,1.251908,-1.015267,-0.08140286,0.1651999,10.18254,-0.8091603,1.152672,-1.496183,-0.04788403,0.1795651,10.23521,-0.4885496,0.8854962,-1.389313,-0.03591302,0.1867477,10.1993,-0.5648855,1.022901,-1.48855,-0.06464344,0.2154782,10.23521,-0.6870229,1.244275,-1.29771,0.4812346,0.248997,10.29986,-0.6412213,1.48855,-6.091603,-0.3663129,0.260968,10.21366,-0.1450382,0.7251908,-32.38931,-4,0
0.5243302,0.6847417,9.318233,-30.80916,-6.755725,18.73282,-0.1197101,0.03591302,8.106767,-6.679389,-4.648855,4.885496,0.007182605,-0.3184288,9.239224,10.25954,-2.083969,-0.6641222,-0.260968,0.06464344,8.63828,13.21374,4.259542,3.068702,0.1125275,0.1412579,8.729259,7.450382,-13.74046,-26.29008,0.02154782,0.794875,10.25197,-18.0,4.40458,-27.09924,0.3064578,-0.1101333,11.16416,5.732824,-1.305344,11.1145,0.1340753,0.07182605,10.05565,13.83206,1.946565,15.0229,0.1364695,-0.06703765,9.533711,-39.19084,30.80916,-11.0687,-0.7876924,0.1412579,11.40358,11.19847,-6.045802,-33.67176,-1.323994,-0.225055,11.6837,17.9771,44.06107,9.183207,-1,0
-0.770933,-1.077391,8.559271,10.40458,17.0,-14.81679,-0.7661445,-1.242591,7.465121,-17.89313,11.69466,-2.977099,-0.04070143,-0.6248866,8.504205,2.030534,-16.75573,17.32825,0.4860229,-0.5003881,9.727641,-15.10687,4.717557,18.70229,0.2657564,0.4309563,12.48337,16.96183,26.71756,13.85496,-0.4237737,-0.1819593,11.38443,-6.656488,1.946565,21.57252,-0.4620809,-0.9792285,11.62385,-4.633588,-26.48855,21.51145,0.1795651,-0.926556,11.53048,22.75573,-13.41985,21.54198,-0.02873042,-2.140416,13.88398,4.877862,19.72519,8.389313,-0.4668693,-1.146823,12.28226,-2.778626,-1.755725,-11.21374,-0.01197101,-0.8403648,12.3469,4.343512,-8.488549,-8.664123,-1,0
-0.7661445,-1.438915,9.275137,13.27481,-10.19084,-18.74046,-0.2705448,-1.170765,9.033323,7.496183,8.106871,-19.0458,-0.2274492,-0.9241618,7.460332,-11.24428,13.16794,-8.061069,-0.05746084,-0.866701,8.494628,9.290076,-14.08397,15.32061,0.3974375,-0.2298434,9.263166,-11.0,-13.54962,20.48855,-0.04309563,-0.2178724,12.06438,2.824427,25.65649,22.45802,-0.6703765,0.2178724,11.38443,-7.763359,8.511451,16.74046,-0.5482722,-0.8020576,11.37725,-15.66412,-11.12214,21.0916,0.09816227,-1.225831,11.1091,20.98473,-10.61832,23.38168,-0.1340753,-1.771709,13.03403,6.847328,13.89313,8.931297,-0.5147533,-1.233014,12.83532,10.14504,15.45802,-6.793893,-3,0
2.049437,0.9074024,11.30303,-39.08397,-38.9542,-58.24428,0.7206547,0.3639187,10.99178,21.41985,-5.396946,-49.12977,2.25055,1.053449,9.107543,37.31298,18.35114,-74.39695,0.6224924,1.527501,9.782708,-9.908397,-19.12977,-37.73283,1.335965,0.2657564,9.576807,-18.94657,13.58779,-73.22137,0.2801216,0.1915361,9.730036,15.80916,-26.40458,-57.28244,-0.1388637,1.199495,9.600749,-16.17557,35.40458,-17.19084,-0.9217676,0.4094085,11.39401,-1.21374,-4.78626,36.42748,0.2035071,1.941698,10.09874,-28.59542,-16.70229,85.19847,-0.6847417,-2.003947,11.67173,-21.25191,33.21374,79.69466,-0.08379706,0.56982,12.16494,-17.83206,-16.15267,51.01527,-2,0
0.4285621,-0.878672,9.030929,-22.55725,-13.34351,11.82443,0.1723825,-0.8834604,9.337387,-8.244275,0.1984733,-4.480916,-0.3854665,-1.283292,9.097966,-0.5496183,2.366412,-1.778626,0.4165911,-1.606509,9.066842,5.19084,5.389313,-2.526718,0.08140286,-1.233014,8.288726,9.19084,1.458015,-5.923664,0.4596867,-1.235408,6.586449,-4.183206,-13.54198,11.83969,0.4548983,0.02873042,9.28232,-7.870229,10.28244,12.63359,0.4261679,0.8499416,11.27908,-1.198473,2.48855,-0.6641222,0.8858546,0.06703765,10.57519,-7.045802,-8.450381,13.66412,1.036689,-0.7924808,11.69567,20.32825,28.61069,25.54199,0.07900865,-0.5841852,10.71884,7.938931,-3.755725,29.30534,4,0
1.30484,0.6584055,10.26634,36.32061,37.9313,-70.12214,-0.2992752,0.770933,10.26634,-9.740458,-13.16031,-43.96947,1.142034,0.8810662,9.49301,-38.42748,10.93893,-70.01527,0.08619126,-0.1699883,9.157822,-1.068702,-21.65649,-59.14504,0.2777274,1.393425,9.938332,6.748092,14.48092,-29.9771,-0.5961562,0.7374141,12.34211,10.9313,-13.0916,30.22901,0.009576807,1.563414,10.5273,-27.49618,-37.24427,80.03054,-1.115698,-0.225055,10.07241,-39.78626,45.12214,80.25954,-0.3830723,0.5793968,12.32056,12.12977,21.19847,63.39694,-0.2825158,-0.1173159,9.088389,0.3664122,-99.23664,95.08397,2.027889,-0.1987187,11.32457,0.8396947,67.12977,102.397,-2,0
0.521936,-2.434903,9.737218,-21.29771,2.725191,29.23664,0.4285621,-0.8020576,9.562442,-4.427481,2.977099,28.38168,3.296816,-0.06464344,8.070854,-6.610687,100.2977,5.725191,0.3926491,-1.73819,9.050082,-36.70229,13.39695,76.67175,0.4357447,-2.238579,8.394072,2.282443,-7.992366,38.1145,-1.927332,1.074997,10.79546,54.94657,-26.51145,84.98473,-1.501164,1.774103,10.7763,12.42748,-3.152672,48.55725,0.1173159,-0.09576806,9.696517,-45.38931,-13.61069,-0.4580153,1.426944,-0.4716577,9.512163,-46.64886,47.25954,-15.43511,0.3998317,-0.6655881,9.629479,27.41985,-32.25954,25.98473,0.8738836,-0.4955997,9.947908,22.92367,-0.05343511,-14.8626,-2,0
-0.1388637,0.1699883,10.1586,-2.137405,-1.961832,-4.0,-0.320823,0.08858546,11.03727,-8.664123,-7.473282,-0.7099237,0.1771709,-0.1244985,10.80743,8.076336,10.45802,-0.6717557,-0.05267244,0.1388637,10.56322,12.9313,21.41985,-5.89313,-0.4309563,0.581791,9.979033,15.26718,1.549618,-6.572519,-0.3160346,0.7182605,10.09874,2.015267,-0.351145,-6.290076,-0.8690952,0.5602432,10.03889,-0.1221374,2.412214,-1.51145,-0.320823,0.6727707,10.00537,7.61832,0.2900764,-0.4427481,-0.1388637,0.85473,9.950302,-3.709924,-5.900764,-7.08397,-0.3567361,0.8020576,9.574412,3.763359,5.954198,2.633588,-0.1771709,0.593762,10.25916,-0.1832061,0.3816794,2.19084,-4,0
-0.3303998,0.2011129,10.20169,-2.076336,4.664122,1.358779,-0.1747767,0.260968,10.29986,-0.6641222,0.1603053,-3.671756,0.2920926,0.296881,11.39161,-5.633588,-25.10687,-0.1526718,0.1173159,-0.1628057,10.89122,-2.656489,7.732824,-1.40458,-0.1915361,0.248997,10.78588,14.77863,12.06107,-5.335878,-0.02394202,0.3998317,10.79067,10.63359,3.870229,-7.122138,-0.3663129,0.5889736,10.45548,2.221374,2.167939,-8.366412,-0.6727707,0.7110779,9.849746,-2.068702,-0.1908397,-6.900764,-0.1963245,0.5554548,10.2807,13.16031,-1.755725,-1.091603,0.07182605,0.7206547,9.928755,3.320611,-5.984733,-5.732824,-0.5770026,0.8092402,10.1993,-0.8091603,11.57252,-0.4732824,-1,0
-0.1364695,0.225055,10.21606,-0.4503817,1.129771,-0.9770992,-0.1244985,0.2178724,10.21366,-0.4198473,1.21374,-1.099237,-0.1005565,0.2513912,10.18254,-0.6946565,1.152672,-1.175573,-0.1699883,0.2059013,10.21366,-0.6335878,1.183206,-0.8931297,-0.1268927,0.272939,10.11071,-0.5954198,0.480916,-1.122137,-0.1244985,0.2274492,10.07001,-0.389313,1.587786,-1.351145,-0.1053449,0.2633622,10.1993,-0.5419847,1.053435,-1.40458,-1.376666,0.4285621,9.112331,-3.274809,-18.39695,-0.3664122,-0.272939,-0.007182605,10.58237,-2.183206,0.129771,74.46565,0.7661445,1.142034,10.0772,0.7633588,6.91603,103.4657,0.533907,0.9816227,9.832987,-0.09160305,1.503817,112.2519,-1,0
0.6200982,0.6105214,9.916783,13.77099,2.641221,49.12214,0.2418144,1.156399,9.976639,27.18321,13.60305,54.08397,-0.002394202,1.077391,10.08917,-17.84733,9.198473,53.89313,-0.5243302,0.7972692,10.12747,-36.08397,-9.473283,51.33588,-0.6799533,0.8331822,10.36689,-13.72519,3.099237,75.16794,-0.002394202,0.6129156,10.37647,13.81679,-8.427481,78.55725,0.4046201,0.878672,10.20409,-1.381679,-3.770992,63.26717,0.08858546,0.5003881,10.10832,-31.63359,13.45802,44.98474,-0.2705448,0.2513912,10.25676,-11.33588,0.3969466,40.29771,-0.2178724,-0.2633622,9.907207,2.954198,1.061069,50.24427,0.5889736,-0.8451532,11.1474,19.16031,-1.473282,35.96947,-2,0
0.05267244,0.2466028,10.31662,-0.5877862,0.5877862,-10.42748,-0.2298434,0.1532289,10.20648,-0.4885496,0.5801527,-8.244275,-0.1125275,0.1508347,10.23761,-0.6564885,0.8091603,-5.496183,-0.1484405,0.3160346,10.33577,2.770992,3.580153,-3.59542,-0.1556231,0.2274492,10.1562,0.03816794,1.656489,-4.099236,-0.07422025,0.272939,10.12268,-0.519084,1.709924,-2.534351,-0.01915361,0.2681506,10.1562,0.1984733,1.59542,-0.610687,-0.225055,0.237026,10.16099,-0.6259542,0.8625955,0.519084,0.0,0.2633622,10.25197,-5.038168,-2.267176,1.564886,0.04788403,0.1987187,10.17536,-2.954198,1.335878,0.8015267,-0.09337386,0.1532289,10.09874,-2.877863,-0.8015267,0.09923664,-3,0
-0.1412579,-0.6871359,9.907207,-25.92366,-21.0687,80.63359,0.2202666,-1.086968,9.938332,1.603053,-8.679389,46.33588,0.4764462,-0.5793968,10.33098,6.19084,-3.664122,69.41222,0.04548983,-0.6320692,9.469068,-4.335878,-9.748092,50.65649,0.8044518,-0.4572925,9.988609,-9.114504,9.091603,22.73283,0.9289502,-1.165976,10.16817,-13.29008,49.99237,30.13741,0.1651999,-1.692701,10.13945,27.25191,-10.76336,36.9313,-0.5722142,-0.3687071,10.53209,14.21374,-20.56489,28.63359,0.6081272,-0.6009446,10.83855,-19.67175,-40.01527,12.9542,0.8523358,-0.6847417,9.976639,-18.70229,-2.648855,7.89313,0.617704,-0.8954314,10.07001,17.47328,9.969465,0.5801527,1,0
1.752556,0.3519476,11.2743,-46.40458,-0.389313,-7.206107,-0.1915361,0.2418144,10.10593,-0.8473283,-0.03053435,1.847328,-0.1628057,0.4405331,10.20648,-0.6946565,1.076336,0.09160305,-0.344765,0.1053449,10.24,-0.8396947,-3.40458,-0.7175572,-0.1364695,0.2346318,10.21366,-0.7251908,4.40458,-1.251908,-0.1340753,0.2537854,10.04128,-0.6870229,0.8931297,-1.045802,-0.1077391,0.2322376,10.29267,-0.7175572,0.9847328,-1.198473,-0.1268927,0.2154782,10.24718,-0.6030535,0.870229,-1.099237,-0.1244985,0.2561796,10.15141,-0.4961832,1.167939,-1.473282,-0.09816227,0.272939,10.19451,-0.6870229,0.9389313,-1.374046,-0.1915361,0.2442086,10.21366,-0.4580153,1.343511,-1.389313,-1,0
0.1388637,0.07182605,10.39084,-23.60306,3.687023,64.15267,-0.5746084,-0.2059013,10.20888,-14.00763,-2.0,55.28244,0.3543419,-0.3615245,9.603143,-28.96947,0.07633588,74.71756,0.2537854,-0.7158663,10.08917,5.977099,-6.694656,40.48855,-0.3974375,-0.06224924,10.35732,3.824427,-6.641222,65.08397,0.3016694,-0.4333505,9.411607,-6.648855,-12.60305,45.65649,0.4429273,-0.272939,9.55047,5.908397,19.64122,18.61832,1.125275,-1.149217,9.854534,-20.03817,50.80153,41.84733,0.545878,-1.043872,11.18811,18.08397,12.38168,36.35115,-0.5075707,-0.2202666,10.60153,10.98473,-22.89313,26.0687,0.8331822,-0.7781156,10.63026,-13.91603,-37.1145,10.51145,3,0
0.08379706,-0.4644751,9.440337,-2.343511,19.79389,5.503817,-0.7805098,-0.1101333,10.4866,9.893129,15.56489,16.54199,-1.005565,0.1843535,10.46266,0.1832061,15.44275,-5.160306,-1.192312,-0.1651999,10.18015,-2.984733,6.664122,13.9771,-1.462857,-0.8738836,10.70448,-3.870229,-11.84733,43.99237,1.206678,0.4213795,11.73159,18.60305,6.229008,50.24427,-2.173935,-0.545878,10.08198,-5.610687,-7.992366,82.20611,-0.5722142,0.4237737,9.208099,-21.22901,8.114504,91.54963,-1.786075,-0.4620809,8.887277,-75.15267,-6.343512,63.01527,-0.3495534,0.3040636,9.461885,20.27481,1.48855,37.51909,-0.3280056,-0.6440403,12.13621,64.05344,-42.92367,66.05344,3,0
1.182736,0.4022259,9.093178,12.1374,79.80916,-17.55725,-3.301604,-0.6320692,16.52957,9.900764,45.25954,-1.030534,-0.07422025,0.1675941,9.873688,-0.5267176,0.9541985,-1.419847,-0.1005565,0.1628057,10.33337,-0.5954198,1.274809,-1.473282,-0.09097966,0.237026,10.27112,-0.7022901,1.251908,-1.015267,-0.08140286,0.1651999,10.18254,-0.8091603,1.152672,-1.496183,-0.04788403,0.1795651,10.23521,-0.4885496,0.8854962,-1.389313,-0.03591302,0.1867477,10.1993,-0.5648855,1.022901,-1.48855,-0.06464344,0.2154782,10.23521,-0.6870229,1.244275,-1.29771,0.4812346,0.248997,10.29986,-0.6412213,1.48855,-6.091603,-0.3663129,0.260968,10.21366,-0.1450382,0.7251908,-32.38931,-3,0
1.199495,-0.6607997,10.79785,-11.29008,-21.9313,6.992366,-0.5554548,-1.046266,10.40281,14.39695,10.29008,-2.137405,0.2944868,-0.09337386,12.36366,13.01527,8.870229,-0.5114504,-0.2226608,-0.3351882,11.24317,-1.328244,26.35114,14.72519,-0.4788404,0.7302315,10.85292,10.09924,-3.770992,15.9084,0.06943185,0.8619126,10.42914,-2.335878,-7.938931,22.81679,0.2202666,0.4692635,8.865729,-27.13741,-13.54198,22.01527,-0.5171475,-0.3830723,8.559271,-29.29008,3.374046,-2.038168,-0.7637503,-0.7685388,8.796297,-11.9542,-8.564885,2.534351,-0.1340753,-0.6871359,8.37013,0.6946565,-6.145038,-6.793893,-0.7398083,-1.501164,9.097966,8.236641,-4.80916,-21.09924,2,0
0.521936,-2.434903,9.737218,-21.29771,2.725191,29.23664,0.4285621,-0.8020576,9.562442,-4.427481,2.977099,28.38168,3.296816,-0.06464344,8.070854,-6.610687,100.2977,5.725191,0.3926491,-1.73819,9.050082,-36.70229,13.39695,76.67175,0.4357447,-2.238579,8.394072,2.282443,-7.992366,38.1145,-1.927332,1.074997,10.79546,54.94657,-26.51145,84.98473,-1.501164,1.774103,10.7763,12.42748,-3.152672,48.55725,0.1173159,-0.09576806,9.696517,-45.38931,-13.61069,-0.4580153,1.426944,-0.4716577,9.512163,-46.64886,47.25954,-15.43511,0.3998317,-0.6655881,9.629479,27.41985,-32.25954,25.98473,0.8738836,-0.4955997,9.947908,22.92367,-0.05343511,-14.8626,2,0
0.9768343,-1.022324,9.255983,8.580153,9.167939,-45.92367,0.8283938,-0.1723825,9.76116,13.36641,-2.328244,-61.26718,0.6248866,0.04548983,10.53209,4.603054,7.694656,-56.75573,1.137246,-0.1699883,10.80503,6.206107,-13.72519,-37.35878,0.7134721,0.1532289,11.21444,-9.038168,24.34351,-11.52672,0.7015011,0.3160346,9.059659,-6.725191,6.08397,-30.45802,1.261744,-0.5243302,10.79546,-14.41221,11.72519,-47.41985,-0.1532289,-0.5075707,10.11071,-10.70229,-25.35878,-47.38931,0.6033388,-0.1221043,10.24718,-21.47328,-32.09924,-51.58779,1.058237,-0.7038953,10.18254,21.93893,29.78626,-30.75573,1.261744,-0.332794,11.01093,7.389313,-35.76336,-21.56489,2,0
-0.7781156,-0.6655881,10.71645,-8.374045,4.740458,-12.66412,-0.9241618,-0.2394202,10.72602,5.709924,-0.9847328,18.49618,-1.338359,-0.1508347,10.71884,13.72519,27.38931,24.78626,-1.218649,0.3974375,7.762002,-28.45802,-48.19848,10.92366,-5.705383,-6.327875,19.6127,112.6641,18.72519,85.72519,4.510676,-0.3016694,-4.280833,1.480916,-69.48092,-7.274809,-0.3280056,-0.7158663,10.30465,-0.7022901,1.961832,0.2900764,-0.1508347,0.1412579,10.18493,-0.5801527,0.6870229,-1.435114,-0.1556231,0.1412579,10.20169,-0.6641222,1.0,-1.229008,-0.1316811,0.1891419,10.18972,-0.6793893,1.061069,-1.335878,-0.1987187,0.1364695,10.72363,-0.9389313,-10.83969,-1.503817,-1,0
-1.637634,-0.7278373,8.717288,23.58779,5.496183,-22.78626,-0.8858546,-0.225055,7.809886,16.30534,-7.725191,36.94656,-0.4860229,0.9648633,8.406042,1.358779,-17.61069,26.83969,0.4285621,0.7972692,9.040505,-21.07634,-13.40458,0.6870229,-0.03830723,-0.1149217,8.607155,-2.969466,-4.709924,4.78626,-0.2825158,-0.08140286,8.817844,12.12214,0.08396947,0.1450382,0.5195417,-0.5027823,8.394072,8.145039,-1.564886,-13.10687,-0.1101333,0.04548983,10.57758,-14.19084,-9.465649,-39.13741,0.01436521,-0.2681506,11.17853,-16.68702,0.8091603,5.10687,0.308852,0.3471592,10.87207,10.60305,-2.969466,10.03817,0.1364695,0.1125275,10.55125,1.984733,47.1145,4.534351,5,0
-0.344765,0.02154782,11.02769,17.87786,25.14504,13.67939,0.2753332,0.5267244,11.11628,8.740458,-6.007634,20.75573,0.08379706,0.9720459,9.727641,-16.68702,-6.045802,23.64886,0.3184288,0.1436521,8.552089,-34.9542,-6.572519,9.045801,-0.85473,-0.617704,8.121132,-29.19084,-3.305344,0.04580153,-0.5554548,-0.5267244,8.571242,-2.419847,-12.28244,-0.2748091,-0.4309563,-1.09415,8.377312,-5.877862,-1.89313,-18.87786,-0.545878,-1.06542,9.263166,14.67176,-21.70992,-16.27481,-0.770933,-1.077391,8.559271,10.40458,17.0,-14.81679,-0.7661445,-1.242591,7.465121,-17.89313,11.69466,-2.977099,-0.04070143,-0.6248866,8.504205,2.030534,-16.75573,17.32825,-3,0
-0.1388637,0.1699883,10.1586,-2.137405,-1.961832,-4.0,-0.320823,0.08858546,11.03727,-8.664123,-7.473282,-0.7099237,0.1771709,-0.1244985,10.80743,8.076336,10.45802,-0.6717557,-0.05267244,0.1388637,10.56322,12.9313,21.41985,-5.89313,-0.4309563,0.581791,9.979033,15.26718,1.549618,-6.572519,-0.3160346,0.7182605,10.09874,2.015267,-0.351145,-6.290076,-0.8690952,0.5602432,10.03889,-0.1221374,2.412214,-1.51145,-0.320823,0.6727707,10.00537,7.61832,0.2900764,-0.4427481,-0.1388637,0.85473,9.950302,-3.709924,-5.900764,-7.08397,-0.3567361,0.8020576,9.574412,3.763359,5.954198,2.633588,-0.1771709,0.593762,10.25916,-0.1832061,0.3816794,2.19084,-3,0
-0.1340753,-0.6871359,8.37013,0.6946565,-6.145038,-6.793893,-0.7398083,-1.501164,9.097966,8.236641,-4.80916,-21.09924,-0.04070143,-1.273715,9.414001,7.923664,-1.572519,-19.05343,-0.3280056,-0.9983821,7.577648,-2.480916,11.60305,-9.183207,-0.2154782,-1.180341,8.341399,5.709924,-11.44275,12.01527,0.1867477,-0.5267244,8.602366,-7.152672,-15.66412,20.46565,0.3160346,-0.4884171,10.9846,3.030534,20.22137,22.79389,-0.5793968,0.7134721,11.69328,-3.167939,15.74809,15.69466,-0.296881,-0.5889736,11.1474,-16.56489,-1.633588,20.67939,0.1029507,-1.036689,11.16895,16.80153,-16.08397,23.62595,0.4213795,-1.252167,12.80419,20.9542,-0.6183206,9.854961,-1,0
0.05267244,0.2466028,10.31662,-0.5877862,0.5877862,-10.42748,-0.2298434,0.1532289,10.20648,-0.4885496,0.5801527,-8.244275,-0.1125275,0.1508347,10.23761,-0.6564885,0.8091603,-5.496183,-0.1484405,0.3160346,10.33577,2.770992,3.580153,-3.59542,-0.1556231,0.2274492,10.1562,0.03816794,1.656489,-4.099236,-0.07422025,0.272939,10.12268,-0.519084,1.709924,-2.534351,-0.01915361,0.2681506,10.1562,0.1984733,1.59542,-0.610687,-0.225055,0.237026,10.16099,-0.6259542,0.8625955,0.519084,0.0,0.2633622,10.25197,-5.038168,-2.267176,1.564886,0.04788403,0.1987187,10.17536,-2.954198,1.335878,0.8015267,-0.09337386,0.1532289,10.09874,-2.877863,-0.8015267,0.09923664,-4,0
-0.5315128,-0.1268927,9.32781,-6.198473,-13.03817,122.1527,-0.1364695,0.3998317,9.263166,-13.49618,-15.58779,77.99236,0.2801216,0.1364695,10.49857,-15.61832,-29.9542,2.557252,-0.2777274,0.6153098,11.15219,-7.931298,27.86259,-15.87786,-0.320823,-0.617704,12.30141,-0.2213741,27.19084,-26.70229,-1.201889,-0.5554548,9.801862,15.22901,40.17557,-33.48855,-1.060631,-0.1747767,8.39886,32.30534,-17.22137,23.01527,-0.8762778,1.173159,8.743625,-3.40458,-6.748092,38.85496,0.7134721,1.474828,9.85214,-30.51908,-13.74046,15.12977,0.03591302,-0.06464344,8.176199,-5.183206,-1.038168,6.343512,-0.06464344,-0.3112462,9.16261,11.32824,-1.732824,-0.04580153,-2,0
-0.1340753,0.1532289,10.18015,-0.7480916,0.9770992,-1.435114,-0.1364695,0.1388637,10.21366,-0.6335878,1.129771,-1.175573,0.4525041,0.1412579,10.06522,-0.1832061,9.763359,-1.633588,-1.879448,0.3543419,10.61589,9.427481,-11.26718,16.73283,-0.533907,0.4525041,14.00129,-29.78626,0.4274809,54.67176,0.3615245,-1.367089,12.44267,-52.49618,-16.57252,62.91603,0.1029507,-1.343147,9.19134,6.587786,-3.580153,56.1145,0.1412579,-0.8044518,9.234436,16.21374,25.42748,48.25191,-0.521936,-0.7326257,9.476251,1.740458,15.69466,55.94656,-1.347936,-0.4070143,9.519346,1.916031,-7.580153,70.86259,-0.8523358,-0.5099649,9.698911,12.61832,-12.41221,76.70992,1,0
-0.1604115,0.2418144,10.18733,-0.6717557,1.40458,-1.526718,-0.1244985,0.2777274,10.24,-0.7175572,1.114504,-1.389313,-0.1436521,0.2274492,10.20409,-0.8396947,1.022901,-1.374046,-0.1244985,0.2346318,10.33816,-0.6793893,1.396947,-1.381679,-0.08619126,0.2585738,10.25916,-0.7022901,1.099237,-1.152672,-0.1915361,0.2202666,10.08917,-0.9236641,1.053435,-1.229008,-0.9337386,0.1915361,10.65899,-3.847328,-11.0687,25.63359,0.3303998,0.7398083,10.02213,-0.6564885,2.816794,66.96183,0.5913678,0.2873042,10.37408,-2.167939,1.625954,107.0,0.06703765,0.9457096,10.18254,-1.847328,0.1755725,111.1298,0.2322376,1.338359,10.05086,-0.961832,2.641221,85.59543,0,0
